Date,VIX
2007/02/11,12.173211748932408
2007/02/12,11.61
2007/02/13,10.34
2007/02/14,10.23
2007/02/15,10.22
2007/02/16,10.02
2007/02/17,9.948800264537615
2007/02/18,10.017297165070756
2007/02/19,10.14214548306852
2007/02/20,10.24
2007/02/21,10.2
2007/02/22,10.18
2007/02/23,10.58
2007/02/24,8.821501727992155
2007/02/25,7.578623557391041
2007/02/26,11.149999999999999
2007/02/27,18.31
2007/02/28,15.419999999999998
2007/03/01,15.82
2007/03/02,18.61
2007/03/03,20.888138259118218
2007/03/04,21.53631536994228
2007/03/05,19.63
2007/03/06,15.96
2007/03/07,15.24
2007/03/08,14.29
2007/03/09,14.09
2007/03/10,12.9486138131212
2007/03/11,12.125887218807977
2007/03/12,13.990000000000002
2007/03/13,18.13
2007/03/14,17.27
2007/03/15,16.43
2007/03/16,16.79
2007/03/17,16.620781716798856
2007/03/18,15.774453051949708
2007/03/19,14.59
2007/03/20,13.27
2007/03/21,12.19
2007/03/22,12.93
2007/03/23,12.95
2007/03/24,12.921800143043061
2007/03/25,13.064471384720559
2007/03/26,13.16
2007/03/27,13.48
2007/03/28,14.98
2007/03/29,15.14
2007/03/30,14.64
2007/03/31,14.681571567267103
2007/04/01,14.894452010738064
2007/04/02,14.53
2007/04/03,13.46
2007/04/04,13.24
2007/04/05,13.23
2007/04/06,13.382514674535933
2007/04/07,13.575103366612794
2007/04/08,13.572640375383257
2007/04/09,13.14
2007/04/10,12.68
2007/04/11,13.49
2007/04/12,12.71
2007/04/13,12.2
2007/04/14,12.005056085749366
2007/04/15,11.934959005536776
2007/04/16,11.98
2007/04/17,12.14
2007/04/18,12.42
2007/04/19,12.54
2007/04/20,12.07
2007/04/21,12.123583542849607
2007/04/22,12.618537734069257
2007/04/23,13.04
2007/04/24,13.12
2007/04/25,13.21
2007/04/26,12.79
2007/04/27,12.45
2007/04/28,13.015523070601049
2007/04/29,13.916824652363696
2007/04/30,14.219999999999999
2007/05/01,13.51
2007/05/02,13.08
2007/05/03,13.09
2007/05/04,12.91
2007/05/05,12.834249231060761
2007/05/06,12.934654788110205
2007/05/07,13.15
2007/05/08,13.21
2007/05/09,12.88
2007/05/10,13.6
2007/05/11,12.95
2007/05/12,12.801391068982454
2007/05/13,13.351917700644053
2007/05/14,13.96
2007/05/15,14.01
2007/05/16,13.5
2007/05/17,13.51
2007/05/18,12.76
2007/05/19,12.62220255875872
2007/05/20,13.032179816142916
2007/05/21,13.3
2007/05/22,13.06
2007/05/23,13.24
2007/05/24,14.08
2007/05/25,13.34
2007/05/26,13.018354581878238
2007/05/27,13.34045409556781
2007/05/28,13.709826561473477
2007/05/29,13.53
2007/05/30,12.83
2007/05/31,13.05
2007/06/01,12.78
2007/06/02,12.707347959916223
2007/06/03,12.956673033361772
2007/06/04,13.29
2007/06/05,13.63
2007/06/06,14.87
2007/06/07,17.06
2007/06/08,14.84
2007/06/09,12.958829930123997
2007/06/10,12.961422771690565
2007/06/11,14.710000000000004
2007/06/12,16.67
2007/06/13,14.73
2007/06/14,13.64
2007/06/15,13.94
2007/06/16,14.275581986238672
2007/06/17,14.177502366946616
2007/06/18,13.42
2007/06/19,12.85
2007/06/20,14.67
2007/06/21,14.21
2007/06/22,15.75
2007/06/23,15.97759526376247
2007/06/24,15.481518548102677
2007/06/25,16.65
2007/06/26,18.89
2007/06/27,15.53
2007/06/28,15.54
2007/06/29,16.23
2007/06/30,16.317441300272467
2007/07/01,15.986247365046335
2007/07/02,15.4
2007/07/03,14.92
2007/07/04,15.247778105314977
2007/07/05,15.48
2007/07/06,14.72
2007/07/07,13.808450398150256
2007/07/08,13.675655746243088
2007/07/09,15.16
2007/07/10,17.57
2007/07/11,16.64
2007/07/12,15.54
2007/07/13,15.15
2007/07/14,15.225331685628918
2007/07/15,15.47509610931094
2007/07/16,15.59
2007/07/17,15.63
2007/07/18,16
2007/07/19,15.23
2007/07/20,16.95
2007/07/21,17.250074588599556
2007/07/22,16.486936330689574
2007/07/23,16.81
2007/07/24,18.55
2007/07/25,18.1
2007/07/26,20.74
2007/07/27,24.17
2007/07/28,23.777291655322472
2007/07/29,21.469262396970176
2007/07/30,20.869999999999997
2007/07/31,23.52
2007/08/01,23.67
2007/08/02,21.22
2007/08/03,25.16
2007/08/04,26.81780653607038
2007/08/05,25.23860763788062
2007/08/06,22.94
2007/08/07,21.56
2007/08/08,21.45
2007/08/09,26.48
2007/08/10,28.3
2007/08/11,27.93026029810834
2007/08/12,27.045882077388598
2007/08/13,26.57
2007/08/14,27.68
2007/08/15,30.67
2007/08/16,30.83
2007/08/17,29.99
2007/08/18,28.751356783151614
2007/08/19,27.389257071805886
2007/08/20,26.33
2007/08/21,25.25
2007/08/22,22.89
2007/08/23,22.62
2007/08/24,20.72
2007/08/25,19.257953718605588
2007/08/26,19.687302739519865
2007/08/27,22.72
2007/08/28,26.3
2007/08/29,23.81
2007/08/30,25.06
2007/08/31,23.38
2007/09/01,21.442149279766852
2007/09/02,20.680129604835717
2007/09/03,21.118045127486724
2007/09/04,22.78
2007/09/05,24.58
2007/09/06,23.99
2007/09/07,26.23
2007/09/08,28.207677936587075
2007/09/09,28.616456197207896
2007/09/10,27.38
2007/09/11,25.27
2007/09/12,24.96
2007/09/13,24.76
2007/09/14,24.92
2007/09/15,27.054566564006667
2007/09/16,28.75061245607877
2007/09/17,26.48
2007/09/18,20.35
2007/09/19,20.03
2007/09/20,20.45
2007/09/21,19
2007/09/22,18.60062679250031
2007/09/23,19.125528032711433
2007/09/24,19.37
2007/09/25,18.6
2007/09/26,17.63
2007/09/27,17
2007/09/28,18
2007/09/29,18.29790081236525
2007/09/30,17.928812533484038
2007/10/01,17.84
2007/10/02,18.49
2007/10/03,18.8
2007/10/04,18.44
2007/10/05,16.91
2007/10/06,16.7831067889468
2007/10/07,17.506486520717054
2007/10/08,17.46
2007/10/09,16.12
2007/10/10,16.67
2007/10/11,18.88
2007/10/12,17.73
2007/10/13,17.132048451253443
2007/10/14,17.88678064156232
2007/10/15,19.25
2007/10/16,20.02
2007/10/17,18.54
2007/10/18,18.5
2007/10/19,22.96
2007/10/20,24.85496142279076
2007/10/21,23.742131944869733
2007/10/22,21.64
2007/10/23,20.41
2007/10/24,20.8
2007/10/25,21.17
2007/10/26,19.56
2007/10/27,18.320078298663994
2007/10/28,18.35324673304054
2007/10/29,19.87
2007/10/30,21.07
2007/10/31,18.53
2007/11/01,23.21
2007/11/02,23.01
2007/11/03,23.799329962259325
2007/11/04,25.42477994751415
2007/11/05,24.309999999999995
2007/11/06,21.39
2007/11/07,26.489999999999995
2007/11/08,26.16
2007/11/09,28.5
2007/11/10,32.43511747949748
2007/11/11,34.335363023543955
2007/11/12,31.09
2007/11/13,24.1
2007/11/14,25.94
2007/11/15,28.06
2007/11/16,25.49
2007/11/17,24.79374391857231
2007/11/18,25.82662928837302
2007/11/19,26.009999999999998
2007/11/20,24.88
2007/11/21,26.84
2007/11/22,26.611635148696966
2007/11/23,25.61
2007/11/24,26.75043619533875
2007/11/25,28.66384086229769
2007/11/26,28.91
2007/11/27,26.28
2007/11/28,24.11
2007/11/29,23.97
2007/11/30,22.87
2007/12/01,22.456219150799004
2007/12/02,22.90894364642688
2007/12/03,23.61
2007/12/04,23.79
2007/12/05,22.53
2007/12/06,20.96
2007/12/07,20.85
2007/12/08,20.081586624984006
2007/12/09,19.433137880574193
2007/12/10,20.74
2007/12/11,23.59
2007/12/12,22.47
2007/12/13,22.56
2007/12/14,23.27
2007/12/15,24.317067771770983
2007/12/16,25.048938161828637
2007/12/17,24.52
2007/12/18,22.64
2007/12/19,21.68
2007/12/20,20.58
2007/12/21,18.47
2007/12/22,17.750758328715392
2007/12/23,18.180892113284777
2007/12/24,18.6
2007/12/25,18.33473905202349
2007/12/26,18.66
2007/12/27,20.26
2007/12/28,20.74
2007/12/29,21.094599435293063
2007/12/30,21.707103290934782
2007/12/31,22.5
2008/01/01,23.252412281726016
2008/01/02,23.17
2008/01/03,22.49
2008/01/04,23.94
2008/01/05,24.100005294559708
2008/01/06,23.401219314132597
2008/01/07,23.79
2008/01/08,25.43
2008/01/09,24.12
2008/01/10,23.45
2008/01/11,23.68
2008/01/12,23.457730211741996
2008/01/13,22.988234451500425
2008/01/14,22.9
2008/01/15,23.34
2008/01/16,24.38
2008/01/17,28.46
2008/01/18,27.18
2008/01/19,26.938911912849285
2008/01/20,28.689784174050043
2008/01/21,30.643264348225777
2008/01/22,31.010000000000005
2008/01/23,29.02
2008/01/24,27.78
2008/01/25,29.08
2008/01/26,29.529314909174
2008/01/27,28.815740839445102
2008/01/28,27.78
2008/01/29,27.32
2008/01/30,27.62
2008/01/31,26.2
2008/02/01,24.02
2008/02/02,23.278641729640178
2008/02/03,24.0877585849689
2008/02/04,25.99
2008/02/05,28.24
2008/02/06,28.97
2008/02/07,27.66
2008/02/08,28.01
2008/02/09,28.430177243788137
2008/02/10,28.27393542485359
2008/02/11,27.6
2008/02/12,26.33
2008/02/13,24.88
2008/02/14,25.54
2008/02/15,25.02
2008/02/16,25.033415960555356
2008/02/17,25.675470397932518
2008/02/18,26.13228963634342
2008/02/19,25.589999999999996
2008/02/20,24.4
2008/02/21,25.12
2008/02/22,24.06
2008/02/23,23.529659061724225
2008/02/24,23.564504632804326
2008/02/25,23.03
2008/02/26,21.9
2008/02/27,22.69
2008/02/28,23.53
2008/02/29,26.54
2008/03/01,27.81375097252617
2008/03/02,27.24480528594669
2008/03/03,26.28
2008/03/04,25.52
2008/03/05,24.6
2008/03/06,27.55
2008/03/07,27.49
2008/03/08,28.504418983466778
2008/03/09,30.063417623067572
2008/03/10,29.38
2008/03/11,26.36
2008/03/12,27.22
2008/03/13,27.29
2008/03/14,31.16
2008/03/15,35.27408973800256
2008/03/16,36.40491767562371
2008/03/17,32.24
2008/03/18,25.79
2008/03/19,29.840000000000003
2008/03/20,26.62
2008/03/21,23.759514461665148
2008/03/22,23.642072285412382
2008/03/23,24.791093966453424
2008/03/24,25.73
2008/03/25,25.72
2008/03/26,26.08
2008/03/27,25.88
2008/03/28,25.71
2008/03/29,26.473473038036666
2008/03/30,27.006007343762843
2008/03/31,25.61
2008/04/01,22.68
2008/04/02,23.43
2008/04/03,23.21
2008/04/04,22.45
2008/04/05,22.245714162991327
2008/04/06,22.38688912643429
2008/04/07,22.42
2008/04/08,22.36
2008/04/09,22.81
2008/04/10,21.98
2008/04/11,23.46
2008/04/12,24.451352298036408
2008/04/13,24.37458227801362
2008/04/14,23.82
2008/04/15,22.78
2008/04/16,20.53
2008/04/17,20.37
2008/04/18,20.13
2008/04/19,19.94489989108842
2008/04/20,20.069852057395835
2008/04/21,20.5
2008/04/22,20.87
2008/04/23,20.26
2008/04/24,20.06
2008/04/25,19.59
2008/04/26,19.31021761680934
2008/04/27,19.355667310732866
2008/04/28,19.64
2008/04/29,20.24
2008/04/30,20.79
2008/05/01,18.88
2008/05/02,18.18
2008/05/03,18.61324381810387
2008/05/04,19.149759590070236
2008/05/05,18.9
2008/05/06,18.21
2008/05/07,19.73
2008/05/08,19.4
2008/05/09,19.41
2008/05/10,18.996494672573025
2008/05/11,18.233722784163213
2008/05/12,17.79
2008/05/13,17.98
2008/05/14,17.66
2008/05/15,16.3
2008/05/16,16.47
2008/05/17,16.78647324933706
2008/05/18,16.884374356535545
2008/05/19,17.01
2008/05/20,17.58
2008/05/21,18.59
2008/05/22,18.05
2008/05/23,19.55
2008/05/24,20.646222198039716
2008/05/25,20.734245157299334
2008/05/26,20.252645537909284
2008/05/27,19.64
2008/05/28,19.07
2008/05/29,18.14
2008/05/30,17.83
2008/05/31,18.35578719891936
2008/06/01,19.222750413498463
2008/06/02,19.83
2008/06/03,20.24
2008/06/04,20.8
2008/06/05,18.63
2008/06/06,23.56
2008/06/07,25.951368105158693
2008/06/08,24.810663652163804
2008/06/09,23.12
2008/06/10,23.18
2008/06/11,24.12
2008/06/12,23.33
2008/06/13,21.22
2008/06/14,20.37613799952939
2008/06/15,20.622551779660533
2008/06/16,20.95
2008/06/17,21.13
2008/06/18,22.24
2008/06/19,21.58
2008/06/20,22.87
2008/06/21,23.40166019283071
2008/06/22,22.968397377798283
2008/06/23,22.64
2008/06/24,22.42
2008/06/25,21.14
2008/06/26,23.93
2008/06/27,23.44
2008/06/28,23.25814734510503
2008/06/29,23.888585919421683
2008/06/30,23.95
2008/07/01,23.65
2008/07/02,25.92
2008/07/03,24.79
2008/07/04,24.74768855911123
2008/07/05,26.080162610006138
2008/07/06,27.015055355897978
2008/07/07,25.78
2008/07/08,23.15
2008/07/09,25.23
2008/07/10,25.59
2008/07/11,27.49
2008/07/12,28.396434484301423
2008/07/13,28.285666334263958
2008/07/14,28.48
2008/07/15,28.54
2008/07/16,25.1
2008/07/17,25.01
2008/07/18,24.05
2008/07/19,23.700372511979737
2008/07/20,23.795396375169993
2008/07/21,23.05
2008/07/22,21.18
2008/07/23,21.31
2008/07/24,23.44
2008/07/25,22.91
2008/07/26,23.307831566314857
2008/07/27,24.391162597175054
2008/07/28,24.23
2008/07/29,22.03
2008/07/30,21.21
2008/07/31,22.94
2008/08/01,22.57
2008/08/02,22.994561880796258
2008/08/03,23.903202243619056
2008/08/04,23.49
2008/08/05,21.14
2008/08/06,20.23
2008/08/07,21.15
2008/08/08,20.66
2008/08/09,19.936023957348837
2008/08/10,19.68459193343823
2008/08/11,20.12
2008/08/12,21.17
2008/08/13,21.55
2008/08/14,20.34
2008/08/15,19.58
2008/08/16,19.657319145100917
2008/08/17,20.241052264347395
2008/08/18,20.98
2008/08/19,21.28
2008/08/20,20.42
2008/08/21,19.82
2008/08/22,18.81
2008/08/23,19.1095005610536
2008/08/24,20.253787391156603
2008/08/25,20.97
2008/08/26,20.49
2008/08/27,19.76
2008/08/28,19.43
2008/08/29,20.65
2008/08/30,21.958124126254155
2008/08/31,22.74096878720617
2008/09/01,22.813329054555098
2008/09/02,21.99
2008/09/03,21.43
2008/09/04,24.03
2008/09/05,23.06
2008/09/06,21.377084568515272
2008/09/07,20.952613898143575
2008/09/08,22.64
2008/09/09,25.47
2008/09/10,24.52
2008/09/11,24.39
2008/09/12,25.66
2008/09/13,28.763942137506735
2008/09/14,31.701648968700557
2008/09/15,31.7
2008/09/16,30.3
2008/09/17,36.22
2008/09/18,33.1
2008/09/19,32.07
2008/09/20,32.20762092695204
2008/09/21,32.59564525520843
2008/09/22,33.85
2008/09/23,35.72
2008/09/24,35.19
2008/09/25,32.82
2008/09/26,34.74
2008/09/27,41.14253022307203
2008/09/28,47.075537982598995
2008/09/29,46.72
2008/09/30,39.39
2008/10/01,39.81
2008/10/02,45.26
2008/10/03,45.14
2008/10/04,46.24039426743219
2008/10/05,49.27768057427751
2008/10/06,52.05
2008/10/07,53.68
2008/10/08,57.53
2008/10/09,63.92
2008/10/10,69.95
2008/10/11,68.70703758455099
2008/10/12,62.179944268983135
2008/10/13,54.99
2008/10/14,55.13
2008/10/15,69.25
2008/10/16,67.61
2008/10/17,70.33
2008/10/18,68.41464224490686
2008/10/19,61.07848576304846
2008/10/20,52.97
2008/10/21,53.11
2008/10/22,69.65
2008/10/23,67.8
2008/10/24,79.13
2008/10/25,88.96063276226378
2008/10/26,89.60370050921998
2008/10/27,80.06
2008/10/28,66.96
2008/10/29,69.96
2008/10/30,62.9
2008/10/31,59.89
2008/11/01,59.6569806105097
2008/11/02,58.378616681607554
2008/11/03,53.68
2008/11/04,47.73
2008/11/05,54.56
2008/11/06,63.68
2008/11/07,56.1
2008/11/08,53.143229956022196
2008/11/09,56.56953717867168
2008/11/10,59.98
2008/11/11,61.44
2008/11/12,66.46
2008/11/13,59.83
2008/11/14,66.31
2008/11/15,71.65102108044984
2008/11/16,71.80680460430756
2008/11/17,69.15
2008/11/18,67.64
2008/11/19,74.26
2008/11/20,80.86
2008/11/21,72.67
2008/11/22,66.8147117034602
2008/11/23,65.52377201184567
2008/11/24,64.7
2008/11/25,60.9
2008/11/26,54.92
2008/11/27,52.95841154859003
2008/11/28,55.84
2008/11/29,62.055325974947124
2008/11/30,67.75625998160233
2008/12/01,68.51
2008/12/02,62.98
2008/12/03,60.72
2008/12/04,63.64
2008/12/05,59.93
2008/12/06,57.15195665051377
2008/12/07,57.11610009328345
2008/12/08,58.49
2008/12/09,58.91
2008/12/10,55.73
2008/12/11,55.78
2008/12/12,54.28
2008/12/13,55.23754711577947
2008/12/14,57.29640714124931
2008/12/15,56.76
2008/12/16,52.37
2008/12/17,49.84
2008/12/18,47.34
2008/12/19,44.93
2008/12/20,43.84041462758401
2008/12/21,43.89955963199529
2008/12/22,44.56
2008/12/23,45.02
2008/12/24,44.21
2008/12/25,43.448155399307865
2008/12/26,43.38
2008/12/27,44.06082651323113
2008/12/28,44.60696385676085
2008/12/29,43.9
2008/12/30,41.63
2008/12/31,40
2009/01/01,39.230249244737244
2009/01/02,39.19
2009/01/03,39.693447576992654
2009/01/04,39.964619183158376
2009/01/05,39.08
2009/01/06,38.56
2009/01/07,43.39
2009/01/08,42.56
2009/01/09,42.82
2009/01/10,45.09275478601104
2009/01/11,46.933143038011956
2009/01/12,45.84
2009/01/13,43.27
2009/01/14,49.14
2009/01/15,51
2009/01/16,46.11
2009/01/17,47.80305627752233
2009/01/18,54.446775392035704
2009/01/19,59.557106810531224
2009/01/20,56.64999999999999
2009/01/21,46.42
2009/01/22,47.29
2009/01/23,47.27
2009/01/24,47.09321773240661
2009/01/25,47.04016142981036
2009/01/26,45.69
2009/01/27,42.25
2009/01/28,39.66
2009/01/29,42.63
2009/01/30,44.84
2009/01/31,46.315873322696156
2009/02/01,46.85464230332504
2009/02/02,45.52
2009/02/03,43.06
2009/02/04,43.85
2009/02/05,43.73
2009/02/06,43.37
2009/02/07,42.45776124052679
2009/02/08,42.016712795830344
2009/02/09,43.64
2009/02/10,46.67
2009/02/11,44.53
2009/02/12,41.25
2009/02/13,42.93
2009/02/14,45.29075004642278
2009/02/15,46.95252902435575
2009/02/16,48.03554349011085
2009/02/17,48.66
2009/02/18,48.46
2009/02/19,47.08
2009/02/20,49.3
2009/02/21,53.22793202492998
2009/02/22,55.42615548691023
2009/02/23,52.62
2009/02/24,45.49
2009/02/25,44.67
2009/02/26,44.66
2009/02/27,46.35
2009/02/28,49.09498429603078
2009/03/01,51.58253644017838
2009/03/02,52.65
2009/03/03,50.93
2009/03/04,47.56
2009/03/05,50.17
2009/03/06,49.33
2009/03/07,50.059547930487696
2009/03/08,51.46670663139166
2009/03/09,49.68
2009/03/10,44.37
2009/03/11,43.61
2009/03/12,41.18
2009/03/13,42.36
2009/03/14,44.25320723126172
2009/03/15,44.95994737089545
2009/03/16,43.74
2009/03/17,40.8
2009/03/18,40.06
2009/03/19,43.68
2009/03/20,45.89
2009/03/21,45.745552388960526
2009/03/22,44.434296870839276
2009/03/23,43.23
2009/03/24,42.93
2009/03/25,42.25
2009/03/26,40.36
2009/03/27,41.04
2009/03/28,43.06683173786099
2009/03/29,44.942915369762446
2009/03/30,45.54
2009/03/31,44.14
2009/04/01,42.28
2009/04/02,42.04
2009/04/03,39.7
2009/04/04,39.0683304891925
2009/04/05,40.068228890658105
2009/04/06,40.93
2009/04/07,40.39
2009/04/08,38.85
2009/04/09,36.53
2009/04/10,35.55986955177153
2009/04/11,35.93401902132856
2009/04/12,36.92615898022131
2009/04/13,37.81
2009/04/14,37.67
2009/04/15,36.17
2009/04/16,35.79
2009/04/17,33.94
2009/04/18,35.2448077239186
2009/04/19,38.23522796350102
2009/04/20,39.18
2009/04/21,37.14
2009/04/22,38.1
2009/04/23,37.15
2009/04/24,36.82
2009/04/25,37.21673857102835
2009/04/26,37.81920827087836
2009/04/27,38.32
2009/04/28,37.95
2009/04/29,36.08
2009/04/30,36.5
2009/05/01,35.3
2009/05/02,34.66147138564887
2009/05/03,34.73755346603531
2009/05/04,34.53
2009/05/05,33.36
2009/05/06,32.45
2009/05/07,33.44
2009/05/08,32.05
2009/05/09,31.99690635235414
2009/05/10,32.96492074246318
2009/05/11,32.87
2009/05/12,31.8
2009/05/13,33.65
2009/05/14,31.37
2009/05/15,33.12
2009/05/16,33.770936212251875
2009/05/17,32.334619715907124
2009/05/18,30.24
2009/05/19,28.8
2009/05/20,29.03
2009/05/21,31.35
2009/05/22,32.63
2009/05/23,32.22745933495704
2009/05/24,31.044081127665187
2009/05/25,30.151162356540738
2009/05/26,30.62
2009/05/27,32.36
2009/05/28,31.67
2009/05/29,28.92
2009/05/30,28.372718875477773
2009/05/31,29.437717559824726
2009/06/01,30.04
2009/06/02,29.63
2009/06/03,31.02
2009/06/04,30.18
2009/06/05,29.62
2009/06/06,29.98068491097779
2009/06/07,30.3665861656868
2009/06/08,29.77
2009/06/09,28.27
2009/06/10,28.46
2009/06/11,28.11
2009/06/12,28.15
2009/06/13,28.430207739801315
2009/06/14,29.159708480200493
2009/06/15,30.81
2009/06/16,32.68
2009/06/17,31.54
2009/06/18,30.03
2009/06/19,27.99
2009/06/20,28.223118498115024
2009/06/21,29.95903386350217
2009/06/22,31.17
2009/06/23,30.58
2009/06/24,29.05
2009/06/25,26.36
2009/06/26,25.93
2009/06/27,25.54827086197077
2009/06/28,25.061374104929723
2009/06/29,25.35
2009/06/30,26.35
2009/07/01,26.22
2009/07/02,27.95
2009/07/03,28.799701901014675
2009/07/04,28.58368542597299
2009/07/05,28.31332623794481
2009/07/06,29
2009/07/07,30.85
2009/07/08,31.3
2009/07/09,29.78
2009/07/10,29.02
2009/07/11,28.49531996966072
2009/07/12,27.675057313135213
2009/07/13,26.31
2009/07/14,25.02
2009/07/15,25.89
2009/07/16,25.42
2009/07/17,24.34
2009/07/18,24.081043158184332
2009/07/19,24.337515054352217
2009/07/20,24.4
2009/07/21,23.87
2009/07/22,23.47
2009/07/23,23.43
2009/07/24,23.09
2009/07/25,23.13169199751454
2009/07/26,23.60474523503384
2009/07/27,24.28
2009/07/28,25.01
2009/07/29,25.61
2009/07/30,25.4
2009/07/31,25.92
2009/08/01,26.246795049884206
2009/08/02,26.092150281717498
2009/08/03,25.56
2009/08/04,24.89
2009/08/05,24.9
2009/08/06,25.67
2009/08/07,24.76
2009/08/08,24.0425266381846
2009/08/09,24.14086177085264
2009/08/10,24.99
2009/08/11,25.99
2009/08/12,25.45
2009/08/13,24.71
2009/08/14,24.27
2009/08/15,25.656100099262208
2009/08/16,27.57940946849434
2009/08/17,27.89
2009/08/18,26.18
2009/08/19,26.26
2009/08/20,25.09
2009/08/21,25.01
2009/08/22,25.234208890871653
2009/08/23,25.285999133549275
2009/08/24,25.14
2009/08/25,24.92
2009/08/26,24.95
2009/08/27,24.68
2009/08/28,24.76
2009/08/29,24.36350098404273
2009/08/30,24.313782297165396
2009/08/31,26.01
2009/09/01,29.15
2009/09/02,28.9
2009/09/03,27.1
2009/09/04,25.26
2009/09/05,24.760653017491023
2009/09/06,25.23540806725811
2009/09/07,25.812459083396146
2009/09/08,25.620000000000005
2009/09/09,24.32
2009/09/10,23.55
2009/09/11,24.15
2009/09/12,24.523454035206843
2009/09/13,24.36373610982501
2009/09/14,23.86
2009/09/15,23.42
2009/09/16,23.69
2009/09/17,23.65
2009/09/18,23.92
2009/09/19,24.360611276676973
2009/09/20,24.544010954787463
2009/09/21,24.06
2009/09/22,23.08
2009/09/23,23.49
2009/09/24,24.95
2009/09/25,25.61
2009/09/26,25.440018637988988
2009/09/27,25.00424912202952
2009/09/28,24.88
2009/09/29,25.19
2009/09/30,25.61
2009/10/01,28.27
2009/10/02,28.68
2009/10/03,28.263942131981615
2009/10/04,27.685599139002647
2009/10/05,26.84
2009/10/06,25.7
2009/10/07,24.68
2009/10/08,24.18
2009/10/09,23.12
2009/10/10,22.66913653973517
2009/10/11,22.808137473831305
2009/10/12,23.01
2009/10/13,22.99
2009/10/14,22.86
2009/10/15,21.72
2009/10/16,21.43
2009/10/17,21.73572931018905
2009/10/18,21.95229789114578
2009/10/19,21.49
2009/10/20,20.9
2009/10/21,22.22
2009/10/22,20.69
2009/10/23,22.27
2009/10/24,23.94984777141658
2009/10/25,24.559758016266795
2009/10/26,24.31
2009/10/27,24.83
2009/10/28,27.91
2009/10/29,24.76
2009/10/30,30.69
2009/10/31,33.74599079429967
2009/11/01,32.2563619471903
2009/11/02,29.78
2009/11/03,28.81
2009/11/04,27.72
2009/11/05,25.43
2009/11/06,24.19
2009/11/07,23.653101454714665
2009/11/08,23.380227158441972
2009/11/09,23.15
2009/11/10,22.84
2009/11/11,23.04
2009/11/12,24.24
2009/11/13,23.36
2009/11/14,22.751978284347008
2009/11/15,22.796810368337145
2009/11/16,22.89
2009/11/17,22.41
2009/11/18,21.63
2009/11/19,22.63
2009/11/20,22.19
2009/11/21,21.718522021358503
2009/11/22,21.519839954242087
2009/11/23,21.16
2009/11/24,20.47
2009/11/25,20.48
2009/11/26,22.380097675980824
2009/11/27,24.85
2009/11/28,26.22767221963802
2009/11/29,26.133859032806537
2009/11/30,24.51
2009/12/01,21.92
2009/12/02,21.12
2009/12/03,22.46
2009/12/04,21.25
2009/12/05,20.299082868324376
2009/12/06,20.61437456964441
2009/12/07,22.1
2009/12/08,23.69
2009/12/09,22.66
2009/12/10,22.32
2009/12/11,21.59
2009/12/12,20.93880564588869
2009/12/13,20.748678573920277
2009/12/14,21.15
2009/12/15,21.49
2009/12/16,20.54
2009/12/17,22.51
2009/12/18,21.68
2009/12/19,20.972053718086684
2009/12/20,20.8994484650419
2009/12/21,20.49
2009/12/22,19.54
2009/12/23,19.71
2009/12/24,19.47
2009/12/25,19.304071989351804
2009/12/26,19.3979341405799
2009/12/27,19.642829221518042
2009/12/28,19.93
2009/12/29,20.01
2009/12/30,19.96
2009/12/31,21.68
2010/01/01,22.543625666972723
2010/01/02,22.171185232085413
2010/01/03,21.143152181155397
2010/01/04,20.04
2010/01/05,19.35
2010/01/06,19.16
2010/01/07,19.06
2010/01/08,18.13
2010/01/09,17.352515261512877
2010/01/10,17.126458116361345
2010/01/11,17.55
2010/01/12,18.25
2010/01/13,17.85
2010/01/14,17.63
2010/01/15,17.91
2010/01/16,17.906303035588017
2010/01/17,17.651743073741155
2010/01/18,17.443811575023716
2010/01/19,17.58
2010/01/20,18.68
2010/01/21,22.27
2010/01/22,27.31
2010/01/23,28.730140076409448
2010/01/24,27.25792644008168
2010/01/25,25.41
2010/01/26,24.55
2010/01/27,23.14
2010/01/28,23.73
2010/01/29,24.62
2010/01/30,24.54079755714876
2010/01/31,23.70619022525597
2010/02/01,22.59
2010/02/02,21.48
2010/02/03,21.6
2010/02/04,26.08
2010/02/05,26.11
2010/02/06,25.83081278360452
2010/02/07,26.283369646887742
2010/02/08,26.51
2010/02/09,26
2010/02/10,25.4
2010/02/11,23.96
2010/02/12,22.73
2010/02/13,22.19933316088933
2010/02/14,22.154581126157094
2010/02/15,22.277538528346312
2010/02/16,22.25
2010/02/17,21.72
2010/02/18,20.63
2010/02/19,20.02
2010/02/20,19.382975365034238
2010/02/21,19.104514005488234
2010/02/22,19.94
2010/02/23,21.37
2010/02/24,20.27
2010/02/25,20.1
2010/02/26,19.5
2010/02/27,19.172830440398627
2010/02/28,19.209691904650054
2010/03/01,19.26
2010/03/02,19.06
2010/03/03,18.83
2010/03/04,18.72
2010/03/05,17.42
2010/03/06,16.97561898891963
2010/03/07,17.37570853441183
2010/03/08,17.79
2010/03/09,17.92
2010/03/10,18.57
2010/03/11,18.06
2010/03/12,17.58
2010/03/13,17.601849545272273
2010/03/14,17.857135991451933
2010/03/15,18
2010/03/16,17.69
2010/03/17,16.91
2010/03/18,16.62
2010/03/19,16.97
2010/03/20,17.313234315186307
2010/03/21,17.34048268026568
2010/03/22,16.87
2010/03/23,16.35
2010/03/24,17.55
2010/03/25,18.4
2010/03/26,17.77
